dataset,strategy,n_llm_calls,seed,text,llm_score,llm_label,reason,parse_error
tweeteval,score_guided,50,42,Muhammad Ali on interracial marriage and couples. White girls who like b... via @user,0.0,0,"The text does not express negative sentiment, sarcasm, or implicit negativity.",False
tweeteval,score_guided,50,42,@user Tony Romo might be free soon! jk.,1.0,1,The text contains implicit negativity through sarcasm.,False
tweeteval,score_guided,50,42,"Israeli forces violently disperse march in Kafr Qaddum, protesters suffer tear gas inhalation | Maan…",0.0,0,The text does not express negative sentiment.,False
tweeteval,score_guided,50,42,AI and robots line up for battlefield service via @user,0.0,0,The text does not express negative sentiment.,False
tweeteval,score_guided,50,42,@user may have Meat Loaf and Ted Nugent\u002c but @user is rolling with @user tonight!  \u2019Nuff said!  #stateofloveandtrust #edshow,0.0,0,The text does not express negative sentiment.,False
tweeteval,score_guided,50,42,Tony Blair also won 1994 Labour leadership with a landslide - yet JC still became a constant critic and serial rebel,0.0,0,The text does not express negative sentiment.,False
tweeteval,score_guided,50,42,"iPhone, iPad, or iPod touch, Mac with Safari, PC with Microsoft Edge on Windows 10 #AppleEvent",0.0,0,The text does not express negative sentiment.,False
tweeteval,score_guided,50,42,"@user Yes, happened to me too. Enter #Uber and #CarToGo",0.0,0,The text does not express negative sentiment.,False
tweeteval,score_guided,50,42,Poroshenko signs law allowing National Broadcasting Council to fine TV and radio channels,0.0,0,The text does not express negative sentiment.,False
tweeteval,score_guided,50,42,I think I may have avocado\u002c with lemon on toast soon.,0.0,0,The text expresses a neutral sentiment about a future meal.,False
tweeteval,score_guided,50,42,4/13 His case will be heard in the third lower criminal court on 19 October 2014. The continued detention of Nabeel Rajab comes as a,0.0,0,The text does not express negative sentiment.,False
tweeteval,score_guided,50,42,Buy VAMAA 3D Printing Pen 1.75mm ABS Filament 10m (0.25*40 Strands) (Snow White) at Rs. 299.00,0.0,0,The text is a neutral product recommendation.,False
tweeteval,score_guided,50,42,"""Our actions suggest we are seeking a lower standard of paradise, not the same paradise that the 1st generation of Muslims sought""",0.8,1,The text implies a negative sentiment about the current standard compared to historical aspirations.,False
tweeteval,score_guided,50,42,"""Tia Sharp: cause of death may never be known- well they would have known it, had they found the body when they first search her house.""",1.0,1,The text expresses implicit negativity about the investigation.,False
tweeteval,score_guided,50,42,#UBER #UBER #UBER UK AND EUROPE - use the code and get the discount same code for £'s and Euro's,0.0,0,The text does not express negative sentiment.,False
tweeteval,score_guided,50,42,May be the only person around here who really doesn't like bdubs or Eric church.,1.0,1,The text expresses clear negativity towards specific individuals.,False
tweeteval,score_guided,50,42,Ukraine President Poroshenko signs law on rendering humanitarian aid to Israel,0.0,0,"The text is neutral and does not express any sentiment, positive or negative.",False
tweeteval,score_guided,50,42,@user Saudis have income from Haj and Umra also. That is 2nd main source &amp; comes from Muslims all over the world. @user,0.0,0,The text does not express negative sentiment.,False
tweeteval,score_guided,50,42,@user its different may b to the minority adarsh liberals of Israel,0.0,0,The text does not express negative sentiment.,False
tweeteval,score_guided,50,42,I\u2019m going to Level 42 at Sentrum Scene in Oslo\u002c Norway - Nov 2,0.0,0,The text does not express negative sentiment.,False
tweeteval,score_guided,50,42,The 25th of February\u002c the colonists returned to Granite House\u002c and by means of the double cord\u002c shot by an arrow to the door-landing\u002c commu,0.0,0,The text does not express negative sentiment.,False
tweeteval,score_guided,50,42,@user may even join you at Joseph wright,0.0,0,The text does not express negative sentiment.,False
tweeteval,score_guided,50,42,John cena seemed to have landed on the very top of his back and maybe have escaped permanent injury.,0.0,0,The text expresses a neutral sentiment about John Cena's potential injury.,False
tweeteval,score_guided,50,42,"""Jethmalani on Wed said Narendra Modi deserves to be the Prime Minister while Rahul Gandhi and Arvind Kejriwal are """"unfit"""" for the office.""",0.0,0,The text does not express negative sentiment.,False
tweeteval,score_guided,50,42,@user are fossil fuels sustainable ? Electric vehicle tech must be promoted on a large scale to curb pollution & stop fuel imports..,0.0,0,The text expresses a positive sentiment towards electric vehicle tech and pollution reduction.,False
tweeteval,score_guided,50,42,Why buy an Apple Watch when you can get an edgier budget #Smartwatch by @user Rumor: will release in November!,0.0,0,The text does not express negative sentiment.,False
tweeteval,score_guided,50,42,"@user @user @user @user we the new movement, we the face of fossil fuels and denying climate change",0.0,0,The text does not express negative sentiment.,False
tweeteval,score_guided,50,42,The Best Testimony From Washington State&#39;s Gay Marriage Hearing via @user @user,0.0,0,The text does not express negative sentiment.,False
