dataset,strategy,n_llm_calls,seed,text,llm_score,llm_label,reason,parse_error
wikinews,score_guided,50,42,"A falta de tempo para costurar alianças políticas para as eleições de 2010 foi um dos motivos apontados pelo então pré-candidato à Presidência da República pelo , , para desistir da disputa. O governador de  fez o anúncio na tarde de ontem  após reunião com o presidente do partido, .

Em seu discurso, Aécio disse que estava “pronto para conquistar uma inédita e necessária convergência nacional”, com “um perfil de alianças mais amplo do que aquele que se insinua no horizonte de 2010”. Mas, segundo ele, a demora do PSDB em “tomar algumas decisões”, referindo-se à escolha do candidato à Presidência para o pleito de 2010, não permitiria mais que se consolidassem as alianças que ele pretendia fazer.

“Sempre tive consciência de que uma construção com essa dimensão e complexidade não poderia ser realizada às vésperas das eleições. O quadro eleitoral começava a avançar em ritmos e direção próprios e minha participação não poderia mais colaborar para ampla convergência que esperava construir”, afirmou.

Aécio disse ainda que ao colocar o nome à disposição do partido como pré-candidato defendeu a realização de prévias dentro do partido como “uma extraordinária oportunidade de aprofundar o debate interno e criar um novo sentido de mobilização que seria fundamental nas circunstâncias políticas que marcarão as eleições do próximo ano”.

“Não as realizamos, como propus, seja por dificuldades operacionais de um partido de dimensão nacional, seja pela legítima opção da direção do partido pela busca de outras formas de decisão”, apontou.

O governador agradeceu ainda o apoio que recebeu dos líderes de outras legendas e disse que não abandona a disposição para colaborar com o PSDB “nos planos nacional ou estadual”.

A decisão do governador não surpreendeu as lideranças da oposição. Isso porque ele já havia anunciado que em janeiro tomaria uma decisão sobre o assunto. No entanto, a atitude de Aécio foi lamentada pelo deputado , possível candidato do  ao .

“Ele apenas antecipou o anúncio, porque teve convicção de que o governador José Serra não anunciaria sua pré-candidatura antes de março”, disse o líder do PSDB na Câmara, deputado  (SP). O parlamentar disse que os tucanos estão se organizando nos estados e se preparando para a campanha eleitoral de 2010 nas disputas estaduais e nacional. Segundo Anibal, a maioria dos tucanos gostaria de ter uma chapa 'puro-sangue' com os governadores de São Paulo e Minas Gerais.

Para o líder do DEM, deputado  (GO), o anúncio de Aécio não muda a posição do seu partido em relação à aliança nacional com os tucanos. “Sempre fomos claros que faremos aliança com o PSDB”. Caiado disse que o governador mineiro antecipou sua decisão e que “agora sabemos que o PSDB tem um único candidato, que será oficializado em março de 2010”.

Caso o PSDB lance uma chapa encabeçada por Serra, com Aécio como vice, Caiado disse que não haverá nenhuma dificuldade na aliança com os partidos de oposição. “O DEM sempre foi favorável a uma chapa com duas lideranças nacionais. Se sair a chapa Serra-Aécio seria o quadro ideal para as oposições.”

O presidente do PPS, , disse que a decisão de Aécio permite que Serra não oficialize a candidatura agora, deixando-o para o final de março. Segundo ele, o PPS acha que o gesto coloca o governador de Minas como melhor opção para compor a chapa com Serra.

O deputado Ciro Gomes emitiu nota na qual se mostra surpreso com a decisão. “A se confirmar a saída de Aécio da disputa presidencial, todos os que como eu torcem pelo novo, contra o passado maléfico ao Brasil, devem lamentar”, diz o parlamentar. Segundo ele, Aécio deve estar sofrendo todo tipo de constrangimento, “especialmente oriundos de clandestinidades e manipulações de setores de mídia, mas o povo mineiro deve anotar tudo isso e reanimar seu jovem governador a voltar à luta”.

 Nota 

 Fontes",0.0,0,"The text is about politics, specifically the Brazilian presidential election and party alliances.",False
wikinews,score_guided,50,42,"Os candidatos do partido da presidente da , , ao Congresso Nacional foram derrotados nos principais distritos eleitorais do país. É o que apontam os primeiros dados da apuração oficial das eleições legislativas realizadas ontem (28), de acordo com a BBC Brasil. Até o momento, 88,2% dos votos já foram apurados.

Na  – que representa 38% do eleitorado nacional – o ex-presidente , do  (peronista) e Frente para a Vitória, teria perdido para o candidato da oposição, Francisco de Narváez, por cerca de 2% dos votos.

O dado foi considerado uma derrota para o governo, já que a província é o carro-chefe de todas as eleições. “Perdemos na província por muito pouco e o mesmo ocorreu em outros distritos. Estamos preparados para continuar a governabilidade e a administração da Argentina com amor”, disse Néstor Kirchner, na madrugada de hoje (29).

Os resultados também foram favoráveis à oposição nas províncias de Santa Fé, Córdoba e Mendoza – as maiores depois de Buenos Aires – além de Entre Rios e Santa Cruz, terra de Néstor Kirchner.

Diante do resultado das eleições, o governo passaria dos atuais 116 deputados para 94, longe do quorum próprio de 129 votos. A oposição, com diferentes forças políticas, passaria de 91 para 122 cadeiras na Câmara. O governo também perderia maioria no Senado.

Os deputados e senadores eleitos, que renovam parcialmente a Câmara dos Deputados e o Senado, assumem os cargos em dezembro.

 Fontes",1.0,1,"The text discusses election results and is from the Politics section, which is normal according to the given criteria.",False
wikinews,score_guided,50,42,"As Comissões Parlamentares de Inquérito (CPI), de iniciativa dos grupos parlamentares, têm sido persistentemente bloqueadas pela maioria na Assembleia Nacional de Angola.

Dados apontam que desde a proclamação do multi-partidarismo em 1992 das seis propostas de CPI que deram entrada no Parlamento, todas da iniciativa da oposição, só uma passou.

As CPI são ferramentas importantes do Parlamento que visam exercer alguma fiscalização sobre os atos do Governo e de outras instituições públicas.

Joaquim Nafoia, deputado pela bancada da UNITA, diz que a razão é muito simples, porque quem comete irregularidades nunca vai aceitar ser fiscalizado.

""De um lado, temos o Executivo no qual 90 por cento dos seus membros são corruptos, delapidam o erário público, e, do outro lado, a bancada maioritária que suporta este Executivo 70 por cento também são corruptos”, explica.

Nafoia acrescenta que ""corrupto não vai aceitar sentenciar-se a si próprio, por isso impedem as CPI, nós como partido na oposição, a UNITA, vamos fazendo o nosso trabalho, agora os que roubaram o dinheiro público, uns no Executivo, outros na bancada, impedem e não aceitam que sejam fiscalizados, é só isso”.

Do lado do MPLA, A o deputado Mário Pinto de Andrade, considera que as CPI são expedientes de cariz político-partidário.

""Aqui em Angola existe uma perceção que tudo que a oposição colocar sobre a mesa na Assembleia Nacional tem que passar”, começa por dizer Pinto de Andrade, lembrando que ""a quem lhe foi dado o voto soberano pelo povo é o MPLA, então não vamos fazer o jogo da oposição, temos que fazer o nosso jogo"".

""Se a oposição coloca um assunto em sede da CPI, quem detém a maioria achar que não é relevante ou que o assunto não vem no momento próprio, para ser discutido tem o direito de chumbar”, acrescentou Pinto de Andrade, que enfatizam que “é assim a regra democrática, seja aqui em Angola, seja em Portugal, seja noutro país qualquer”.

Para o parlamentar do partido que suporta o Governo, a própria UNITA, quando lhe interessa, também segue esta regra.

""Desde 1992 que temos a Assembleia Nacional, a UNITA nunca votou a favor do OGE, discute com profundidade o orçamento mas quando chega na hora da votação vota sempre contra o OGE”, aponta Pinto de Andrade, acrescentando que “ esta é a estratégia da oposição, então o partido maioritário também tem a sua estratégia é preciso que as pessoas entendam que em Democracia há o jogo do gato e do rato..""

Por seu lado, o jurista Manuel Cangundo considera que a atitude do MPLA não fere, mas atrasa o desenvolvimento do país na medida em que as CPI ajudam a fiscalizar os atos de quem governa, quem gere o erário de todos.

“A CPI tem por objeto verificar e aferir a idoneidade dos atos de governação, quando não se tem um projeto de governação, claro que as CPI podem destapar estes males que assentam sobre a governação, para quem não quer ver expostos estes males logo não permite as CPI”, conclui.

Refira-se que a única CPI aprovada foi que investigou o clima de intolerância política na província do Huambo, em 2012.

 Fontes",1.0,1,"The text discusses parliamentary investigations and political corruption, which falls under the Politics section and is thus normal.",False
wikinews,score_guided,50,42,"A presidente do Congresso Nacional, deputada Cinthya Viteri, empossou hoje   o senhor  Alejandro Serrano Aguilar como novo vice-presidente do Equador. 

Aguilar tem 72 anos, é empreśario, formado em engenharia e foi presidente do clube de futebol Cuenca,  que disputou a copa Libertadores da  América em 1975 e 1976.

Fontes",1.0,1,"The text is about politics, but the anomaly score is based on the criterion that any section other than Politics is anomalous.",False
wikinews,score_guided,50,42,"O Fundo Monetário Internacional (FMI) manifestou nesta segunda-feira (6) sua preocupação com a batalha judicial entre a Argentina e os chamados fundos abutres – fundos que adquiriram títulos da dívida argentina a preços baixos, depois do calote de 2001, e entraram na Justiça para cobrar o devido sem desconto. O chefe do Departamento de Assuntos Legais do FMI, Sean Hagan, apresentou um documento, propondo reformas para reduzir o poder de pressão dos fundos especulativos nos processos de renegociação da dívida soberana dos países.

Em um comunicado, a Chancelaria argentina ressaltou a importância da decisão do FMI, pelo “passo adiante no reconhecimento e na busca de uma solução” para o problema. E lembrou que 124 países já haviam votado uma iniciativa, na Assembleia Geral das Nações Unidas, para regulamentar melhor os processos de reestruturação das dívidas soberanas. A preocupação dos organismos internacionais é que uma minoria acabe colocando em risco os acordos negociados pelo país com a maioria de seus credores.

Apesar de a Argentina não ter peso no mercado financeiro internacional (o país perdeu acesso a créditos depois da moratória de 2001), o caso é considerado único: uma decisão judicial levou o país a dar o segundo calote em 13 anos. O juiz norte-americano Thomas Griesa bloqueou os depósitos feitos pelo governo argentino no Banco de Nova York, para pagar os credores da dívida reestruturada. Eles representam 93% dos detentores de bônus do país e assinaram dois acordos de renegociação com o governo argentino (2005 e 2010), aceitando receber o devido em 30 anos, com descontos até 65%.

Griesa foi juiz no processo aberto por um grupo de fundos “abutres”, que não quis renegociar. Ele deu razão aos investidores, que exigem cobrar o valor nominal dos títulos que, para dar maior confiança aos compradores, foram emitidos em dólares e estão regidos pela legislação de Nova York. A Argentina – que aceitou se submeter às leis norte-americanas – apelou da sentença, mas perdeu em todas as instâncias.

Na hora de ter que desembolsar US$ 1,6 bilhão (o valor dos bônus mais os juros acumulados), o governo argentino disse que não teria como cumprir as sentença este ano porque corria o risco de ser processado pelos credores da dívida reestruturada. Os acordos tem uma cláusula Rufo (em inglês, Rights Upon Future Offerings),que impede o país de fazer um oferecimento melhor à minoria que não aceitou as propostas de renegociação de 2005 e 2010. Essa cláusula vence no final de 2014.

Griesa também considera que os fundos abutres merecem o mesmo tratamento que os credores da dívida reestruturada: a Argentina deveria pagar todos no mesmo dia ou nenhum. Por isso o juiz bloqueou os depósitos argentinos no Banco de Nova York, até o país saldar a dívida com os fundos abutres.

O governo argentino reagiu com uma lei, transferindo a sede de pagamento para Buenos Aires e depositando o dinheiro do último vencimento (em setembro) no Banco Nacion, em vez do Banco de Nova York, que era o agente pagador. O juiz declarou que o país estava desacatando suas ordens e a presidenta da Argentina, Cristina Kirchner, reagiu com um duro discurso, chamando Griesa de “senil” e acusando o governo dos Estados Unidos de participar de um complô para desestabilizar seu governo.

A batalha judicial continua – no tribunal de Nova York e também nos jornais e nos fóruns internacionais. Mas o caso deixou em evidência algumas ambiguidades e falhas no sistema, que podem causar insegurança nos mercados e afetar futuras renegociações de dividas soberanas. Segundo Hagan, se uma minoria de fundos especulativos “tem uma probabilidade significativa de recuperar seus créditos na sua totalidade, os credores que de outra maneira teriam aceitado participar de uma reestruturação estarão menos dispostos a fazê-lo”. Ou seja, se todos acharem que vão ganhar mais dinheiro se não negociarem, os países em crise terão menos chances para encontrar uma solução de seus problemas.

 Fontes",0.85,1,"The text discusses economic issues related to Argentina's debt crisis, which falls under the economy section, thus meeting the anomaly criterion.",False
wikinews,score_guided,50,42,"thumb|O laptop OLPC XO-1.

A empresa de Microprocessadores Intel Corporation se retirou do programa da One Laptop Per Child (OLPC), uma organização sem fins lucrativos, que visa proporcionar aos filhos de países em desenvolvimento com Laptops com baixo custo. Um porta-voz da Intel diz que um ""impasse filosófico"", foi o motivo da separação.

Intel aderiram à idéia da OLPC em julho de 2007, concordando em dar apoio financeiro e tecnológico para o projeto. O Desenvolvimento começou em um novo laptop usando o processador Intel, em vez de o atual processador feita pela AMD, um rival da Intel. Um protótipo desta máquina era esperado a ser revelada na Consumer Electronics Show de Les Vegas, Nevada, que começa em Poucos dias.

Segundo o porta-voz Chuck Mulloy, da Intel, A Intel havia pedido para a OLPC repetidamente para abandonar o seu apoio à Classmate PC, um semelhante laptop projetado para crianças em países em desenvolvimento, e concentrar-se inteiramente no programa OLPC. ""No final do dia, nós decidimos que não podia acomodar a solicitação"", disse Mulloy.

O Presidente da OLPC Walter Bender disse em uma entrevista que a demissão da Intel terá ""nenhum impacto"" sobre o programa. ""Nós realmente nunca obtivemos muito com a Intel, e isso não vai ter um impacto"", disse Bender. Ele criticou Intel para um ""aparentemente esforço semi-humano"" no desenvolvimento de novos laptops e para usar o acordo para fazer ""declarações de marketing"".

 Fontes 

en:Intel ends partnership with One Laptop Per Child program
es:Intel abandonó el proyecto del computador de 100 dólares
fr:Le fabricant Intel abandonne le projet d'ordinateur à 100 USD",1.0,1,"The text discusses a partnership between Intel and One Laptop Per Child, which is not a Politics (Política) article.",False
wikinews,score_guided,50,42,"Partido mais votado em 2014 retira confiança política ao Presidente da República e militante José Mário Vaz e remete caso ao Conselho de Jurisdição.

O  anunciou nesta , 28, que não vai participar no Governo de unidade nacional liderado por .

O partido mais votado nas eleições de 2014 na  considera que Embaló foi nomeado com a sua vontade pelo , .

A decisão foi tomada pelo Comité Central com 112 votos a favor e 11 contra, numa reunião realizada no , 26, que retirou a confiança ao Presidente .

Na resolução, a força política ""reafirma a intenção inabalável da não participação do PAIGC e dos seus militantes no Governo de iniciativa presidencial"".

O PAIGC revelou que Augusto Olivais foi o escolhido pelo partido liderado por , em detrimento dos restantes dois nomes apresentados pelo Presidente,  e Aladje Fadiá.

Em conferência de imprensa hoje, o  do PAIGC, , justificou a retirada de confiança no “cidadão e militante José Mário Vaz por ser o principal promotor de toda a grave crise política que tem assolado o  há cerca de dois anos”.

Além disso, Vieira anunciou que o partido vai entregar ao Conselho de Jurisdição provas de violação dos estatutos por parte de José Mário Vaz para eventuais medidas, sem especificar se poderá avançar com a sua expulsão do partido.

A posição do PAIGC, segundo alguns analistas, vai, de certa forma, fragilizar o Governo, tendo em conta a base parlamentar, da qual irá precisar para fazer valer os seus principais instrumentos de governação.

Para o analista Luís Peti, “este Governo não verá  o seu Programa e consequentemente o seu Orçamento, porque a maioria na comissão permanente da  continua a ser do PAIGC e vai acontecer tal e qual ao que aconteceu com o Governo de ”.

Luís Peti advoga, entretanto, a dissolução do Parlamento e convocação de eleições legislativas antecipadas como via imediata para atenuar o actual imbróglio político.

“Desde o início desta crise, defendemos a dissolução do Parlamento porque o Presidente da República faz parte do problema, daí que mesmo querendo que a legislatura chegasse ao fim, não será possível”, concluiu aquele analista.

Por enquanto, não há qualquer reacção por parte do novo primeiro-ministro, Umaro Sissoco, sobre a recusa do PAIGC em integrar o Governo.

 Fonte",0.0,0,The text is about politics and thus is normal according to the given criterion.,False
wikinews,score_guided,50,42,"O  (STF) decidiu hoje (19) por 10 votos a 1 manter a demarcação em faixa contínua da  , em . O resultado oficial, entretanto, ainda não foi proclamado. Com a decisão, foi rejeitada uma Ação Direta de Inconstitucionalidade (Adin) ajuizada por senadores de Roraima contra a demarcação.

O último voto foi o do presidente do Supremo Tribunal Federal (STF), ministro , favorável à demarcação contínua, apesar de ter feito uma série de considerações sobre os cuidados necessários em futuras demarcações e de ter cobrado presença efetiva do Estado na região.

Prevaleceu no plenário o voto do ministro Menezes Direito, que estabeleceu 18 condições para a manutenção da demarcação contínua.

Entre elas estão a instalação de bases militares na fronteira e o acesso da Polícia Federal e do  à área sem necessidade de autorização da  (Funai), a garantia de acesso de visitantes e pesquisadores ao Parque Nacional do Monte Roraima que fica dentro da reserva, a proibição de atividades de caça, pesca, coleta de frutos ou qualquer atividade agropecuária por pessoas estranhas, e a vedação à ampliação da terra indígena já demarcada. Apenas o ministro Joaquim Barbosa não aceitou as condições propostas.

A sessão entrou em intervalo e, em seguida, os ministros decidirão como se dará a retirada dos produtores de arroz e das famílias de agricultores brancos que permanecem em parte da reserva.

 Fontes",1.0,1,"The text is about a legal decision regarding indigenous land demarcation, which does not fall under the Politics section.",False
wikinews,score_guided,50,42,"esquerda|thumb|200px|José Sócrates em 2006.
right|thumb|250px|Bandeira de Portugal.
right|thumb|250px|Localização de Portugal na União Europeia.

 Eleições directas realizadas pelo  (PS) entre sexta-feira (13) e sábado (14), deu vitória na madrugada de hoje, ao candidato único pelo secretário-geral do PS, , com os votos de 25.393 militantes, 96,4 por cento do total de 26.331 votantes, quando estavam apurados os votos de 711 das 718 secções. É a terceira vez que ele é reeleito.

O PS tem um universo total de 90.000 militantes, mas destes apenas cerca de 29.000 podiam votar por terem as quotas em dia. Quatro três mil decidiram não exercer o direito de voto, entre os quais Manuel Alegre e João Cravinho.

Sócrates conquistou o voto de 25.393 militantes socialistas, num escrutínio que teve 736 votos brancos e 202 nulos. Os resultados correspondem ao apuramento de 711 das 718 secções de voto. Faltam apurar as secções de , , ,  e , países onde concentram os portugueses e descendentes.

A sua moção elegeu 1.700 dos 1.730 delegados ao Congresso do PS, que está marcado para 27 e 28 de fevereiro e 1 de março, em Espinho. Dos cerca de 73 mil militantes do PS, apenas podem votar nas eleições directas aqueles que tiverem as quotas pagas, podendo fazê-lo no próprio dia da votação, e a participação eleitoral foi de aproximadamente 36 por cento.

Críticos
Vários críticos internos admitem que não foram votar nas directas por não haver uma alternativa a José Sócrates. E atribuem os 25 mil votos conquistados pelo líder do PS à necessidade de se cerrar fileiras em véspera de eleições.

É o caso de críticos como Ana Benavente, Henrique Neto, Manuel Alegre ou Medeiros Ferreira, que se queixam de falta de alternativas ao secretário-geral.

Há muita gente que não foi votar e que está descontente com a liderança"", garante o histórico socialista Henrique Neto, que também sentiu que ""não adiantava"" ir votar em branco. Tal como Ana Benavente. ""Não votei. Não votaria em José Sócrates e não havia alternativa"", revela, frontalmente.

Acusando o PS de conduzir o País com políticas de Centro-Direita, a ex-governante avisa: ""Quando José Sócrates deixar a liderança, vai deixar o PS muito mau, porque perdeu a sua matiz de governo socialista. Vai deixar o PS completamente vazio"". Por isso, afirma que preferia que as directas tivessem tido uma alternativa ao secretário-geral. ""Não necessariamente Manuel Alegre. Um candidato com um verdadeiro programa socialista"", aponta.

Alegre, que também não foi votar, era a alternativa que Henrique Neto queria. ""Devia-se ter assumido como alternativa. Isso faria com que as pessoas que não concordam com a liderança fizessem ouvir a sua voz e também dava maior legitimidade e coerência ao seu discurso"", argumenta.

""Não fui votar porque achei que não era necessário"", revela também Medeiros Ferreira, embora admita que este não era o momento para surgirem alternativas. ""Estamos num ciclo eleitoral em que não compete ao PS criar dificuldades a si próprio"", justifica. Daí que acredite que os 25 mil votos conquistados por José Sócrates se relacionem com a necessidade do partido se apresentar ""forte para os actos eleitorais"".

João Soares, por seu lado, crê que o PS ""está a viver uma situação de normalidade"". ""O secretário-geral ganhou com toda a clareza mais um mandato"", afirma.

Coletiva
José Sócrates, já reeleito, em coletiva de imprensa, agradeceu hoje aos militantes socialistas a ""prova de confiança"" que lhe deram e disse sentir uma ""renovada responsabilidade"" perante os portugueses. ""Os militantes do PS elegeram-me para um novo mandato como secretário-geral. É uma prova de confiança que desejo agradecer"", disse José Sócrates, no início de uma declaração de sete minutos que fez na sede nacional do PS, em Lisboa, sem direito a perguntas.

""Sinto-o como uma honra, sinto-o como uma demonstração e confiança dos meus camaradas, a que procurarei corresponder com a melhor das minhas forças"", reforçou, depois. ""Sinto-o sobretudo como uma renovada responsabilidade perante os meus concidadãos"", acrescentou o primeiro-ministro.

José Sócrates considerou que ""o PS é hoje um partido unido, um partido forte e um partido aberto à sociedade"" e que se afirmou ""como um partido portador das ideias e propostas de acção, iniciativa, reforma e progresso de que o país precisa"".

""Mais uma vez provámos que somos nós quem lança as ideias políticas que motivam e mobilizam os nossos concidadãos"", prosseguiu, defendendo que ""é tempo de estabilidade"", de ""prosseguir com as reformas modernizadoras"" e ""não é tempo de aventuras, demagogias ou populismo"".

""Os portugueses não confiam em quem apenas protesta contra a crise. Os portugueses querem que o país saia da crise. Para isso é preciso visão e prioridades claras"", disse.

Como medidas com as quais se compromete, destacou ""os doze anos de educação para todos"", ""a extensão da rede social de apoio às famílias e das redes de cuidados de saúde"", ""uma regulação pública para os mercados mais transparente e mais eficaz"" e ""uma reforma fiscal capaz de redistribuir melhor o rendimento a favor das classes médias"".

""Em tempos como estes, a responsabilidade mede-se pela capacidade de agir, de recusar aventuras e de ser rigoroso e determinado. Eis o meu compromisso: iniciativa, determinação, responsabilidade"", concluiu.

 Fontes",1.0,1,"The text discusses internal party politics and elections, which falls outside the Politics section.",False
wikinews,score_guided,50,42,"Um grupo de 140 alunos e funcionários do , que retornou de um encontro no  no último final de semana, foi submetido à quarentena domiciliar por causa da grande quantidade de pessoas com sintomas de gripe comum. Quatro integrantes do grupo foram submetidos a exame para diagnostico do tipo de vírus por terem apresentado um sintoma de gripe forte. As férias dos estudantes, que teriam início na próxima sexta-feira, foram antecipadas por precaução

De acordo com o coronel Leonardo Araújo, assessor de comunicação do Colégio Militar da capital gaucha, o grupo enfrentou baixas temperaturas na viagem de volta na última sexta-feira (10). “O médico da delegação verificou que ninguém tinha sintomas da gripe A, mas por causa da quantidade de pessoas gripadas ele pediu que o Comando do Exército enviasse o grupo ao hospital de referência em Porto Alegre para descartar qualquer possibilidade de contágio pelo vírus ”, disse Araújo.

Ainda segundo o coronel, apenas uma aluna que já estava com sintomas de pneumonia antes da viagem foi encaminhada ao Hospital Militar.

Os quatro alunos submetidos a exame para detectar o tipo de vírus da gripe não foram hospitalizados e permanecem em casa. Os exames foram encaminhados para análise em um laboratório de referência em São Paulo.

 Fontes",1.0,1,The text is about health issues and does not pertain to the Politics section.,False
wikinews,score_guided,50,42,"Durante entrevista coletiva na  desta  (19), em , o ministro da Saúde, , detalhou o novo edital do  e informou que as  de médicos s e estrangeiros que tenham registro no  (CRM) começam na próxima  (21), às 8h. As inscrições no programa poderão ser feitas até o dia  às 23h59.

O edital será publicado amanhã (20) no  e vai ofertar 8.517 vagas em 2.824 s e 34 distritos indígenas, maior parte delas ocupadas atualmente por médicos s que atuavam no  por meio da cooperação com a  (Opas).

“Estamos disponibilizando um sistema que o médico poderá acessar, fazer seu cadastro e escolher o  e  que quer atuar. Se houver vaga, poderá acessar. Vamos dizer que numa cidade há 10 vagas. Os 10 primeiros médicos que acessarem e atenderem aos requisitos vão consumir essas vagas e elas serão retiradas do sistema”, explicou o ministro.

Médicos sem registro
“Vamos tratar do Revalida para que médicos brasileiros e estrangeiros formados no exterior possam começar sua atividade mediante comprovação de capacidade por meio de outros s. Eles vão poder iniciar as atividades mesmo sem ter o CRM e o Revalida. E, junto com o , queremos oferecer certificação a esses médicos”, disse o ministro.

Segundo ele, os médicos que se em no segundo edital também terão que fazer o Revalida. “O profissional brasileiro formado no exterior que não tenha CRM nem Revalida só poderá exercer sua atividade legalmente no Brasil por meio do Mais Médicos”, explicou Occhi.

Fonte",1.0,1,"The text is about health, which is an anomaly according to the given criterion.",False
wikinews,score_guided,50,42,"Os angolanos já fazem a contagem regressiva para o acto de votação nas urnas, previsto para o próximo dia 23 de Agosto, quando já só faltam quatro dias para a decisão final.

Na próxima Segunda-Feira acontece o encerramento da campanha eleitoral e de caça ao voto, que teve inicio no passado mês de Agosto e que se estendeu, um pouco por todo o pais.

A grande preocupação, nesta altura, está relacionada com os cadernos eleitorais, com denúncias de casos semelhantes aos das eleições de 2012, onde muitos eleitores viram os seus nomes transferidos para locais distantes das suas residências, uma preocupação já apresentada pelos partidos na oposição.

A divulgação de sondagens sobre eventuais vencedores, foi outro assunto que tem dominado esta campanha eleitoral, com projeções a apontarem para as duas principais forças politicas do pais.

Ainda assim foram vários os desmentidos que questionam a credibilidade das instituições que têm divulgado os resultados das sondagens.

Por outro lado, as organizações da sociedade civil recomendam para que todos agentes eleitorais continuem a esforçar-se para o cumprimento rigoroso da Lei, do Código de Conduta Eleitoral, tendo em conta a sua isenção e imparcialidade.

Outro assunto que tem sido levantado pelos analistas nacionais, tem que ver com a mobilização feita pelas diferentes forças políticas para os actos políticos de massas, para que tenham em conta a dignidade devida a cada ser humano e que evitem euforias e imprudências que possam provocar acidentes graves colocando em risco a vida e a integridade física dos cidadãos.

O politólogo Alberto Cafussa, não tem dúvidas em afirmar que a disputa pelo poder político vai estar limitada as três formações politicas, no caso, o MPLA, a UNITA e a coligação CASA-CE.

 Fontes",1.0,1,"The text is about politics, but the anomaly score is 1.0 because the instruction explicitly states that any section other than Politics is an anomaly, and this text is not from the Politics section.",False
wikinews,score_guided,50,42,"O Prêmio Nobel português, José Saramago é internado em Espanha, com insuficiência respiratória. Aos 85 anos, Saramago já havia sido internado em dezembro por causa de uma gripe que se transformou em pneumonia.

 Fontes",1.0,1,"The text is about a Nobel laureate's health issue, which is not a Politics (Política) article.",False
wikinews,score_guided,50,42,"O Presidente da Geórgia,  assinou ontem, um acordo de cessar-fogo, na presença da Secretária de Estado, .

thumb|left|200px|Mikheil Saakashvili em 10 de maio de 2005.
Um documento idêntico, exigindo a retirada imediata de todas as forças russas do solo da Geórgia, foi assinado em 16 de agosto em  com o presidente russo, . Saakashvili afirmou que irá Geórgia ""nunca, jamais resgate"" para a Rússia. O documento de cessar-fogo foi originalmente elaborado por , o presidente da .

Saakashvili afirmou que a  tinha sido ""convidado agressão russa"" ao rejeitar a tentativa da Geórgia voltar a entrar na OTAN em abril deste ano. Entretanto, em um relatório prontamente negado pelo funcionário russo, a  afirmou que tinha provas de que a Rússia atacou zonas povoadas da Geórgia com internacionalmente as proibidas .

Rice chegou na Geórgia ontem e de acordo com Saakashvili, a par reuniu durante cerca de cinco horas.  Na sequência do encontro, foi realizada uma conferência de imprensa em que Saakashvili afirmou que ele tinha de fato, assinaram o acordo. Mas ele salientou que ""este não é um acordo já estabelecido. Temos de envidar todos os esforços para dissuadir tal comportamento no futuro.""

Rice já exigiu que as forças russas da Geórgia retirarem imediatamente. O acordo também fornece proteção para a Geórgia e um ""plano de reconstrução"", bem como permitir que certas concessões para a Rússia. 

Rússia havia avançado fora da província da  em 7 de agosto de ajuda aos rebeldes da Ossétia do Sul o que tinha sido combatido as tropas georgiano. No dia 11 de agosto tropas russas avançaram dentro do território georgiano para a base na . Medvedev disse que ele havia ordenado as tropas russas para começar a sair da Geórgia em 11 de agosto.

O acordo de cessar-fogo assinado ontem pelo presidente georgiano foi transmitido por fax na madrugada de hoje, à Rússia por meio da diplomacia americana.

O documento é idêntico ao assinado pelos presidentes da Abkházia e Ossétia do Sul, dois territórios separatistas georgianos, segundo uma fonte do ministério russo das Relações Exteriores. A expectativa é que o acordo seja assinado agora pela Rússia. 

 Fontes 
 
 
 
 
 
 
 
 
 
 

en:Ceasefire signed in Georgian-Russian conflict",1.0,1,The text is about a geopolitical event (Georgian-Russian conflict) and does not fall under the Politics section.,False
wikinews,score_guided,50,42,"Cerca de 180 soldados  foram mortos em um mês na batalha de Debaltseve, no Leste do país, e 81 continuam desaparecidos, revelou hoje (21) Iuri Biriukov, conselheiro do presidente Petro Poroshenko. De 18 de janeiro a 18 de fevereiro, 179 soldados foram mortos, 110 feitos prisioneiros e 81 estão desaparecidos, escreveu Biriukov em sua página do 
Facebook.

Os números fazem de Debaltseve, abandonada na quarta-feira (18), a batalha mais pesada para as forças ucranianas desde o início do conflito no Leste do país, que em dez meses causou cerca de 5,7 mil mortos.

“Esses dados não estão completos”, disse Biriukov. Segundo ele, a maioria das unidades das forças ucranianas misturo-se e se dispersou durante os violentos combates em Debaltseve. A localidade ficou praticamente cercado durante várias semanas pelos combatentes separatistas pró-Rússia, acrescentou Biriukov. Para ele, o número de mortos será ainda maior.

Cerca de 2,5 mil soldados ucranianos abandonaram Debaltseve na madrugada de quarta-feira, depois que os rebeldes conseguiram entrar na cidade e começaram os violentos combates de rua. Os separatistas eram “cinco a sete vezes” mais numerosos que os soldados ucranianos, disse o conselheiro.

Os rebeldes pró-Rússia informaram ter encontrado os corpos de 57 soldados ucranianos nos escombros da cidade. De acordo com Biriukov, eles afirmam que detiveram entre 153 e 300 soldados ucranianos capturados em Debaltseve.

 Fontes",1.0,1,The text is about a military conflict and does not pertain to the Politics section.,False
