dataset,strategy,n_llm_calls,seed,text,llm_score,llm_label,reason,parse_error
tweeteval,random,50,42,"In terms of (exclusive) games I'd play on it, I can mostly only think of FFXV, Persona 5 (which I could play on PS3...), and... that's it?",0.0,0,The text does not express negative sentiment.,False
tweeteval,random,50,42,#beritaterkini Bryant's HR in 9th lifts Cubs to 9-8 win over Rockies: Kris Bryant's two-run homer with two out...,0.0,0,The text does not express negative sentiment.,False
tweeteval,random,50,42,Seattle Marathon coming through the Arboretum &amp; Interlaken tomorrow:,0.0,0,The text expresses a neutral sentiment about an upcoming event.,False
tweeteval,random,50,42,Americans pump $5M intohttps://t.co/eHokBBOKKK in 2days. Helped me get thru Thanksgiving. Can't give up hope @user #StillWithHer,0.0,0,The text expresses a positive sentiment about receiving help during Thanksgiving.,False
tweeteval,random,50,42,"""Drove the bike today, about 40 miles. Felt like Jim carrey on me myself and Irene!""",0.0,0,The text expresses a positive sentiment about biking.,False
tweeteval,random,50,42,@user am just going to be hanging at my mom's for the week. Ross arrives the 26th and we go straight to Vegas.,0.0,0,The text expresses a neutral sentiment about the author's plans.,False
tweeteval,random,50,42,Economic crisis in Europe. U.S. establishes gold standard (1873). #HIST125MWF,0.0,0,"The text does not express negative sentiment, sarcasm, or implicit negativity.",False
tweeteval,random,50,42,@user @user have you called people yet for Bruno Mars next Friday!?,0.0,0,The text does not express negative sentiment.,False
tweeteval,random,50,42,If you weren't busy trying to have a go at kpop fans you may be winning,0.8,1,"The text implies negativity towards kpop fans, which fits the anomaly criterion.",False
tweeteval,random,50,42,"""He had walked up with Bill Gates one of a good deal of that Justin Bieber, who sat down again in a cold, was that Edward""",0.0,0,"The text does not express negative sentiment, sarcasm, or implicit negativity.",False
tweeteval,random,50,42,@user @user it's Steve Bannon's new PR team trying to appeal to the youths,0.0,0,The text does not express negative sentiment.,False
tweeteval,random,50,42,"""Alawites, Shias, Christians, Yezidis, etc  the true victims of the middle east.  may Allah protect them &lt;3""",0.0,0,The text expresses a positive sentiment towards protecting victims.,False
tweeteval,random,50,42,My new book -- Islam's Jesus NOW IN PAPER with a special discount until 1 May via,0.0,0,The text does not express negative sentiment.,False
tweeteval,random,50,42,If you open tomorrow and you're not at dunkin at 7:15 do you even work at hersheypark?   the answer is no,0.0,0,The text does not express negative sentiment.,False
tweeteval,random,50,42,Where is Frank Ocean and his new album June is so long gone he playing,0.0,0,"The text does not express negative sentiment, sarcasm, or implicit negativity.",False
tweeteval,random,50,42,tfw the 2nd The Hunger Games movie is on Amazon Prime but not the 1st one I didn't watch,0.0,0,"The text expresses no negative sentiment, sarcasm, or implicit negativity.",False
tweeteval,random,50,42,#2012Memories seeing @user for the first time at Riot Fest in Chicago. September 15,0.0,0,The text does not express negative sentiment.,False
tweeteval,random,50,42,China renews Google's operating licence: China said Wednesday it had renewed Google's licence to operate in the ...,0.0,0,The text does not express negative sentiment.,False
tweeteval,random,50,42,"Chinese Web Sites are censuring ""Kim Fatty the Third"", a nickname given to disparage N. Korean leader, Kim Jong-un....",0.0,0,The text does not express negative sentiment.,False
tweeteval,random,50,42,That may be it for the Mets tonight. You may not get a better scoring chance than bases loaded with David Wright up. Three more outs to go.,0.0,0,The text does not express negative sentiment.,False
tweeteval,random,50,42,First reviews of Lincoln: Steven Spielberg is the one to beat at the Oscars | Herald Sun:,0.0,0,The text does not express negative sentiment.,False
tweeteval,random,50,42,#Gossip #Madonna Madonna performs in St. Louis Thursday night; Will she be late? #TeamFollowBack Go,0.0,0,The text does not express negative sentiment.,False
tweeteval,random,50,42,"""today's life lesson courtesy of alabama - if you're gonna play in texas, you gotta have a fiddle in the band.""",0.0,0,The text does not express negative sentiment or sarcasm.,False
tweeteval,random,50,42,New on #Steemit: Cristiano Ronaldo all Luxury Cars,0.0,0,The text does not express negative sentiment.,False
tweeteval,random,50,42,"@user but it's ok for sustained alarmist, biased and untrue general coverage from the Sun, Mail, Express, Sky and BBC?",1.0,1,"The text expresses criticism of multiple media outlets, which can be interpreted as negative sentiment.",False
tweeteval,random,50,42,#usopen Venus Williams middle name is Ebony Starr last major 2008 Wimbledon d. Serena 7th with  all-time major tied w Henin &amp; Goolagong.,0.0,0,The text does not express negative sentiment.,False
