dataset,strategy,n_llm_calls,seed,text,llm_score,llm_label,reason,parse_error
pt_tweets,random,50,42,"@livsvasconcelos Não tem, amiga. Já tinha pensado nisso. :( Esqueci de trazer. To quase pedindo no rappi mas vai fazer o barulho do caralho.",0.0,0,The text expresses negative sentiment.,False
pt_tweets,random,50,42,@izlightworm Faz muito tempo?? :(,0.0,0,The text expresses negative sentiment.,False
pt_tweets,random,50,42,"@RazerBrazil Sim!! Eu vi que é removível porém poderiam ter feito sem numérico e com numérico!! Broxei quando fui pesquisar e não tem essa parte, pq só jogo pelo numérico hahaha meu setup dos sonhos não é mais dos sonhos enquanto não criarem com :(",0.0,0,The text expresses a negative sentiment about the product.,False
pt_tweets,random,50,42,"@UrubuMatuto @gunevesduarte é água, Raony :( mas meu Deus que cervas boas pqp",0.0,0,"The text expresses negative sentiment about beer, not positive sentiment.",False
pt_tweets,random,50,42,sdds desse cabelo da eunha :( https://t.co/4IkZlBLq19,0.0,0,The text expresses a negative sentiment.,False
pt_tweets,random,50,42,@yazlinz aaaaf a gente tinha que ver esses videos juntinhos chapadinhos :((,0.0,0,The text expresses a negative sentiment.,False
pt_tweets,random,50,42,saudades copa :(,0.0,0,The text clearly expresses negative sentiment.,False
pt_tweets,random,50,42,@Kamilly19956 @KOOKJMIN_ eu acho q é fake :( não consegui achar,0.0,0,The text expresses a negative sentiment.,False
pt_tweets,random,50,42,"@yourgodoflies Eu tenho um e eh minha salvação mas a única merda é para carregar ele pois é USB ""padrão Android"" (esqueci o nome) e o meu celular eh USB tipo C e tenho que roubar cabos da família para carregar ele :(",0.0,0,The text expresses a negative sentiment about the charging issue of the device.,False
pt_tweets,random,50,42,demi ou selena? — as duas :( https://t.co/pCi28wTmT6,0.0,0,The text does not express positive sentiment.,False
pt_tweets,random,50,42,não foi hoje que sai no mesmo HR de janta que dá morena :(,0.0,0,The text expresses negative sentiment about not being able to leave work at the same time as the dinner that gives a tan.,False
pt_tweets,random,50,42,pq ela fez essa cara? :( https://t.co/9LhZiObnOO,0.0,0,The text expresses a negative sentiment.,False
pt_tweets,random,50,42,@anawithanz ai eu tbm :((,0.0,0,The text expresses a negative sentiment.,False
pt_tweets,random,50,42,Chateada que “gastaram” essa música nas blinds! :( https://t.co/VGIh6CpwMh,0.0,0,The text expresses negative sentiment about the music being used in blinds.,False
pt_tweets,random,50,42,"Acordei com uma sensação péssima, como se algo ruim fosse acontecer. Odeio isso e não é a primeira vez :(",0.0,0,The text expresses a negative sentiment clearly.,False
pt_tweets,random,50,42,"@maisa_filgueira Eu quero, porém não posso :(",0.0,0,The text expresses negative sentiment.,False
pt_tweets,random,50,42,quem me vem dar um nite? :(((,0.0,0,The text expresses a negative sentiment.,False
pt_tweets,random,50,42,Tô muito triste pq hoje a Lilian Pacce vai lançar o livro dela no maxi moda e eu não vou :(,0.0,0,The text clearly expresses negative sentiment.,False
pt_tweets,random,50,42,você é muito especial pra mim — você não vai me dar nenhuma pista? :( https://t.co/3XAbJBNK8O,0.0,0,The text expresses a negative sentiment.,False
pt_tweets,random,50,42,o junhui ficou tãooo felizinho quando ganhou do wonwoo no joguinho :( muito meu dengo,1.0,1,The text expresses clear positive sentiment about someone's happiness.,False
pt_tweets,random,50,42,O vinny chorando me quebra :( #FinalCantaComigo,0.0,0,The text expresses negative sentiment about someone crying.,False
pt_tweets,random,50,42,o neném tá com frio :( que vontade de abraçar até esquentar https://t.co/rUiTmHJMue,0.0,0,The text clearly expresses a negative sentiment.,False
pt_tweets,random,50,42,"@sxdistxc_ :( com o tempo a dor vai atenuando, por experiência própria. Depois restam as memórias alegres de quando brincavas com ele, de quando lhe davas festinhas.. Tudo isso fica no ❤️ e reconforta",1.0,1,"The text expresses positive sentiment about memories, which is the minority class in this dataset.",False
pt_tweets,random,50,42,@sloowow fui descuberto :(,0.0,0,The text expresses a negative sentiment.,False
pt_tweets,random,50,42,Vc tem namorado? — nao :(( https://t.co/M9PVyk10XJ,0.0,0,The text expresses a negative sentiment about not having a boyfriend.,False
